,R,G,B,T
0,116.21869534138439,112.46155145819014,177.26227995471692,24.133333333333333
1,116.0769970666329,112.3060883042676,177.14623347914664,24.133333333333333
2,115.95061001911827,112.16405445490317,177.03699731453472,24.0
3,115.83886224693418,112.03490654303371,176.93441138630922,24.0
4,115.74108179817439,111.91810120159613,176.8383156198982,24.133333333333333
5,115.65659672093258,111.81309506352731,176.74854994072976,24.133333333333333
6,115.58473506330249,111.71934476176415,176.66495427423195,24.133333333333333
7,115.52482487337782,111.63630692924353,176.58736854583285,24.133333333333333
8,115.47619419925229,111.56343819890233,176.5156326809605,24.133333333333333
9,115.4381710890196,111.50019520367746,176.44958660504298,24.133333333333333
10,115.41008359077351,111.4460345765058,176.3890702435084,24.133333333333333
11,115.39125975260768,111.40041295032422,176.3339235217848,24.133333333333333
12,115.38102762261586,111.36278695806965,176.28398636530025,24.133333333333333
13,115.37871524889175,111.33261323267895,176.2390986994828,24.133333333333333
14,115.38365067952908,111.309348407089,176.19910044976058,24.133333333333333
15,115.39516196262156,111.29244911423673,176.16383154156162,24.133333333333333
16,115.41257714626289,111.28137198705899,176.13313190031397,24.133333333333333
17,115.43522427854681,111.27557365849268,176.10684145144572,24.133333333333333
18,115.46243140756702,111.27451076147469,176.08480012038495,24.133333333333333
19,115.49352658141724,111.27763992894191,176.06684783255974,24.133333333333333
20,115.52783784819118,111.28441779383122,176.05282451339812,24.133333333333333
21,115.56469325598256,111.29430098907955,176.0425700883282,24.133333333333333
22,115.6034208528851,111.30674614762373,176.03592448277803,24.133333333333333
23,115.6433486869925,111.32120990240068,176.03272762217568,24.133333333333333
24,115.68380480638997,111.33714888633908,176.0328194319363,24.133333333333333
25,115.71039385020298,111.33358465528812,176.03017913231764,24.133333333333333
26,115.72076616303667,111.30918687411102,175.95469582630813,24.133333333333333
27,115.7279362493533,111.28494928309355,175.90148462851144,24.133333333333333
28,115.77525667476539,111.27972544414898,175.900836615169,24.133333333333333
29,115.8057350599729,111.25923781647379,175.91672350578023,24.133333333333333
30,115.84312243415032,111.29535754411268,175.99551972087778,24.133333333333333
31,115.84313977757311,111.30289278831279,176.00462848652745,24.133333333333333
32,115.87765981096076,111.36183425299953,176.09219511286278,24.133333333333333
33,115.90532887701116,111.42120173521701,176.14125776392785,24.133333333333333
34,115.91133096263655,111.43430201078823,176.1627200919639,24.133333333333333
35,115.96728021388948,111.51842013400284,176.24332286104635,24.133333333333333
36,116.01181370892655,111.59306937904364,176.30297666740736,24.133333333333333
37,116.01672978095033,111.64061337694224,176.36739770769105,24.133333333333333
38,115.9943113573161,111.64825709636854,176.45587186804073,24.133333333333333
39,116.01405101046657,111.58681502545036,176.56383845893242,24.133333333333333
40,115.98551256593194,111.5199056769986,176.63172944511416,24.133333333333333
41,115.97409050301695,111.43602973103316,176.69560495591736,24.133333333333333
42,115.91024904838937,111.37533153528518,176.72751622318233,24.133333333333333
43,115.86235345201058,111.26360299832274,176.7367747729379,24.133333333333333
44,115.75591749701391,111.1117480877218,176.70391434744388,24.133333333333333
45,115.58936482393524,110.93836525941317,176.67977987095827,24.133333333333333
46,115.41693966789965,110.77326943384892,176.79695676535664,24.133333333333333
47,115.19386635662084,110.6007808954864,176.92357289644264,24.133333333333333
48,114.95836474857023,110.46310659802904,176.930195876604,24.133333333333333
49,114.69258026298722,110.30023955996086,176.93430122244604,24.133333333333333
50,114.46770512774796,110.13430052871401,177.00420183832674,24.133333333333333
51,114.24066994803384,109.94646022316708,177.01942368750773,24.133333333333333
52,113.99609962187347,109.79050690409318,177.05837733043057,24.133333333333333
53,113.73582971406796,109.6117457227097,177.09349145488255,24.133333333333333
54,113.48142945120475,109.44754986312078,177.20269258214194,24.133333333333333
55,113.18530469712663,109.28394336457183,177.3002758234763,24.133333333333333
56,112.89115614724176,109.16725492402621,177.4221354420282,24.0
57,112.60214282717774,109.0717405953633,177.57175715044363,24.0
58,112.29088136435782,108.96113086683832,177.69092664645322,24.133333333333333
59,112.00878743931736,108.85502506754463,177.81982895599802,24.133333333333333
60,111.76658969339475,108.77641899942786,177.9632436110641,24.0
61,111.53051638306195,108.71152558737431,178.09623770704764,24.0
62,111.2780806569985,108.62097589231897,178.16022358508675,24.0
63,111.0365406998021,108.56092287189885,178.19641489376156,24.0
64,110.85759284012238,108.49252545777165,178.3186116053855,24.0
65,110.721849969294,108.46039787072424,178.39844495716596,24.0
66,110.58857743254092,108.39884480190017,178.47028614438943,24.0
67,110.4633957601872,108.34737677576142,178.58622440306564,24.0
68,110.32245648455576,108.26509074866345,178.75201932623585,24.0
69,110.17839444681711,108.16300578544254,178.85824369147446,24.0
70,110.08309643793666,108.10346518433212,179.04232488896525,24.0
71,109.95368549310169,107.95610852693315,179.20171094441181,24.0
72,109.81104876938146,107.77168392967111,179.34119116518414,24.0
