,R,G,B,T
171,97.72566363029915,108.37129777047926,149.93275324313018,22.727272727272727
172,97.63647902028492,108.5925213268837,149.5910291618507,22.727272727272727
173,97.60238910378247,108.8272103167428,149.35336971667002,22.727272727272727
174,97.50478252766108,109.00181033799635,149.15946268183086,22.545454545454547
175,97.55507403906469,109.15891967503299,148.84392685363042,22.545454545454547
176,97.6215851194622,109.30662320088774,148.3719744793001,22.545454545454547
177,97.56185001975571,109.46206996589021,148.06978618082368,22.545454545454547
178,97.50263531848637,109.61213968813723,147.76664806823172,22.545454545454547
179,97.44439104710933,109.75675889627864,147.46194634836354,22.545454545454547
180,97.38756723707266,109.89585411895621,147.15506722804759,22.545454545454547
181,97.33261391982433,110.02935188481172,146.84539691411237,22.363636363636363
182,97.27998112681239,110.1571787224869,146.53232161338633,22.363636363636363
183,97.23011888948483,110.27926116062356,146.215227532698,22.363636363636363
184,97.18347723928969,110.39552572786347,145.89350087887584,22.363636363636363
185,97.14050620767499,110.50589895284838,145.56652785874834,22.363636363636363
186,97.10165582608872,110.61030736422008,145.23369467914395,22.363636363636363
187,97.06737612597892,110.70867749062032,144.8943875468912,22.363636363636363
188,97.03811713879362,110.80093586069088,144.54799266881852,22.363636363636363
189,97.01432889598082,110.88700900307354,144.19389625175444,22.363636363636363
190,96.99646142898854,110.96682344641006,143.8314845025274,22.181818181818183
191,96.98496476926479,111.04030571934221,143.46014362796586,22.0
192,96.98028894825761,111.10738235051177,143.07925983489838,22.0
193,96.982883997415,111.1679798685605,142.68821933015337,22.0
194,96.99319994818498,111.22202480213016,142.28640832055933,22.0
195,97.01168683201558,111.26944367986255,141.87321301294477,22.0
196,97.03879468035481,111.31016303039942,141.44801961413813,22.0
197,97.07497352465069,111.34410938238256,141.01021433096793,22.0
198,97.12067339635122,111.37120926445371,140.55918337026262,22.0
199,97.17634432690444,111.39138920525467,140.0943129388507,22.0
200,97.24243634775837,111.4045757334272,139.61498924356061,22.0
