,R,G,B,T
80,112.94141517914453,109.99246097177226,175.12283431889986,24.0
81,112.86077488520186,109.79595620753403,175.16085993103596,24.0
82,112.79653547785503,109.59632552783901,175.19798494652676,24.0
83,112.69067059447062,109.41439901412872,175.21552639967229,24.0
84,112.58055215781307,109.19894955617376,175.32821355491262,24.0
85,112.44098048990242,108.99048319090426,175.45846707476025,25.0
86,112.33922410570966,108.8172640214398,175.55407348123143,25.0
87,112.15091678908719,108.59732356298694,175.54257006189675,25.0
88,111.9980301024977,108.3743385454969,175.54841763339192,24.0
89,111.85704289595235,108.15990730412724,175.5217488098341,24.0
90,111.74356330395796,107.91713627924764,175.56290191410181,25.0
91,111.62755535625564,107.67568934586438,175.5507949436541,25.0
92,111.47936968324728,107.47444131316038,175.46467980413885,25.0
93,111.30577242716598,107.28823696538504,175.42463257957525,25.0
94,111.14099666658596,107.10719685824684,175.34966705356973,25.0
95,110.98852842948813,106.93175962267493,175.29201562420369,25.0
96,110.81479967872858,106.72880373582849,175.19995263667613,25.0
97,110.64511825217846,106.54872634632267,174.99600312937125,25.0
98,110.49672635010637,106.33623504562586,174.72391068325177,25.0
99,110.39973310048187,106.17202404995889,174.4347005941728,25.0
100,110.30832380232603,105.9902851605497,174.26778654723017,25.0
101,110.12315816790839,105.79617189664684,173.96445418197519,25.0
102,110.0444048383654,105.59051831921904,173.67280024695754,25.0
103,110.01382302329105,105.4422487671114,173.4456915941978,25.0
104,109.95046718450166,105.29551584226296,173.22976976447302,25.0
105,109.88886744610352,105.13666018021881,172.96876544154608,25.0
106,109.78508030476947,104.96358448816106,172.58773990288302,25.0
107,109.70362234727598,104.80514696027365,172.19099964649683,25.0
108,109.63452961956237,104.68183112487722,171.78867701531672,25.0
109,109.58145843048786,104.5938845199153,171.3889842777016,25.0
110,109.49459846979751,104.48714994271171,170.93979656479144,25.0
111,109.37412632506887,104.38934975092499,170.49465775276545,25.0
112,109.24288328411726,104.33658033740704,170.0671795904998,25.0
113,109.07568322836606,104.26726529854673,169.5520651128727,25.0
114,108.90073160863228,104.19920024746719,169.070679808554,25.0
115,108.70616930774662,104.07963563675295,168.67315184543816,25.0
116,108.55028031700455,103.98044828647792,168.28552067003653,25.0
117,108.4205307024227,103.914443318691,167.88281774489488,25.0
118,108.33705901587575,103.82436284205588,167.4806464744955,25.0
119,108.28697846356027,103.74085899134303,167.1469974908674,25.0
120,108.27125996181758,103.66418245784548,166.85767608854766,25.0
121,108.25400893217008,103.55237981716746,166.5596782448081,25.0
122,108.15797556216332,103.45738011515901,166.26789249977725,25.0
123,108.06634363752585,103.38600814635573,165.99987670401848,25.0
124,108.0235047525629,103.35965938778217,165.7955957796708,25.0
125,108.03187248105698,103.27212334893795,165.59826830652239,25.0
126,108.05967493379535,103.25163036056846,165.47100353142403,25.0
127,108.04840391632611,103.19654922645998,165.31580701625373,25.0
128,108.00237384156965,103.12442486844253,165.1815399130374,25.0
129,108.0083866485837,103.09887233064258,165.15546171185932,25.0
130,108.01898253390397,103.0602403293787,165.14280795059125,25.0
131,108.00676929557473,103.0187236439023,165.1179396896541,25.0
132,108.0011096637157,102.97137736102351,165.15766747990338,26.0
133,108.03211213562643,102.97099927440668,165.15893386510203,26.0
134,108.0862914117498,102.93884582989256,165.0979209650642,26.0
135,108.17991751467324,102.93041881842602,165.12085779937235,26.0
136,108.29432166876985,102.9121845743738,165.19527590388762,26.0
137,108.41412940273815,102.92940343985535,165.3162156903617,26.0
138,108.49997051617326,102.92448169180233,165.4696006061877,26.0
139,108.56538896093491,102.91443133596259,165.53923192601275,26.0
140,108.63276689713699,102.91832446137664,165.60490926077642,26.0
141,108.66168973498766,102.89548758825075,165.63117382491572,26.0
142,108.7478225332606,102.8922945064475,165.64043521268596,26.0
143,108.84273741016489,102.8959148671213,165.64101763635682,26.0
144,108.92910261030325,102.91239900214647,165.58916111754755,26.0
145,108.99418711534246,102.91498411814719,165.47536177590385,26.0
146,109.07314225925974,102.91005354071525,165.41965091788057,26.0
147,109.15951124341761,102.91908662597456,165.3308727746296,26.0
148,109.22293550989332,102.90656530538959,165.1894910840495,26.0
149,109.26593017032644,102.87825264068621,164.99233105376476,26.0
150,109.34784630951656,102.86450025241805,164.83585049463807,26.0
151,109.37755622342692,102.88025217966648,164.57239412706343,26.0
152,109.36420084187323,102.88225707934112,164.28501203474664,26.0
153,109.43035527843114,102.91441020852028,163.9336547857793,26.0
154,109.44390837500467,102.94215936965044,163.59881919669738,26.0
155,109.43758054836576,102.95747455797954,163.32383323698647,26.0
156,109.42298526974997,102.98956808885129,163.04860226201177,26.0
157,109.38813602666424,103.0268031562431,162.75822417224163,26.0
158,109.3048210615923,103.0251962092878,162.42095356659985,26.0
159,109.2204926099595,103.0735086784835,162.0651917189136,26.0
160,109.15338081646357,103.17109601917232,161.7548784683179,26.0
161,109.0286254769755,103.1730047416842,161.34965223282765,26.0
162,108.93654483069022,103.19124907645514,161.05457344481133,26.0
163,108.88006928538937,103.2298410301791,160.79181302149306,26.0
164,108.80416532254338,103.28827039089109,160.48324798791464,26.0
165,108.71815613557469,103.31777533707758,160.25256375204535,26.0
166,108.64142126510956,103.35678447895339,160.03849924523396,26.0
167,108.54661423276154,103.37435178956558,159.77066192906244,26.0
168,108.48054115262329,103.42029357053329,159.53725887516953,26.0
169,108.39282064282756,103.44855168228861,159.2982977272746,26.0
170,108.33156304286086,103.49371553191042,159.11038079533242,26.0
171,108.28600723188399,103.55192605016029,158.95695173261197,26.0
172,108.28756750926523,103.64196584858556,158.86011173577793,26.0
173,108.19954459324306,103.63789928894357,158.66235414574433,26.0
174,108.09452386154611,103.67604157501484,158.50030067187254,26.0
175,107.969329575794,103.66015216172387,158.3197641546652,25.0
176,107.85260550239789,103.68752449757706,158.22616926990275,25.0
177,107.78396715660257,103.7169055013652,158.16092310840799,25.0
178,107.72302698282543,103.7459980345625,158.10815005377313,25.0
179,107.67068796851765,103.77475999779742,158.06722839260487,25.0
180,107.62785310112244,103.80314929169081,158.03753641149834,25.0
181,107.59542536808304,103.83112381686357,158.0184523970486,25.0
182,107.57430775684269,103.85864147393654,158.00935463585077,25.0
183,107.56540325484458,103.8856601635306,158.00962141449992,25.0
184,107.56961484953199,103.91213778626661,158.0186310195912,25.0
185,107.5878455283481,103.93803224276544,158.03576173771967,25.0
186,107.62099827873615,103.96330143364797,158.06039185548042,25.0
187,107.66997608813939,103.98790325953505,158.09189965946857,25.0
188,107.73568194400103,104.01179562104754,158.1296634362792,25.0
189,107.8190188337643,104.03493641880631,158.17306147250744,25.0
190,107.92088974487243,104.05728355343226,158.22147205474835,25.0
191,108.04219766476865,104.07879492554622,158.27427346959703,25.0
192,108.18384558089618,104.09942843576907,158.3308440036486,25.0
193,108.34673648069825,104.11914198472167,158.39056194349814,25.0
194,108.5317733516181,104.1378934730249,158.45280557574077,25.0
195,108.73985918109895,104.15564080129963,158.51695318697156,25.0
196,108.97189695658402,104.17234187016669,158.5823830637856,25.0
197,109.22878966551654,104.187954580247,158.64847349277804,26.0
198,109.51144029533975,104.2024368321614,158.71460276054395,26.0
199,109.82075183349687,104.21574652653074,158.7801491536784,26.0
200,110.15762726743114,104.22784156397591,158.8444909587765,26.0
