,R,G,B,T
49,115.73538414576957,110.28137464598896,175.5924421778038,24.5
50,115.70754669085065,110.29480728460786,175.55149940195435,24.5
51,115.61731170008524,110.2276412534988,175.57509970101802,24.5
52,115.45456638131155,110.1498033413442,175.5306226509387,24.5
53,115.23862910017374,110.0317665285103,175.45257220302116,24.5
54,115.03496402500264,109.9251246597849,175.34790716915893,25.0
55,114.83084991284873,109.81518375670971,175.25330573520472,24.5
56,114.65549750238102,109.70380650289253,175.16919454935925,24.5
57,114.53449591025479,109.57473769648897,175.11188431241973,24.5
58,114.41170510756652,109.43869178876419,175.05903070446746,24.5
59,114.31078562235714,109.32103810790652,175.00330250302144,24.5
60,114.16181066594434,109.25609676493907,175.02980924440985,24.5
61,114.01649391040053,109.16241390172287,175.06778061893286,24.5
62,113.87482936436146,109.03068776761282,175.04230596886794,24.5
63,113.71491890687669,108.91733714761698,175.09852514684647,24.5
64,113.51220141325985,108.7487575014165,175.1212302099592,24.5
65,113.30375491409285,108.59690574416517,175.16018259154225,24.5
66,113.0539645330074,108.50244526493803,175.11285712077077,24.5
67,112.77064427030818,108.44691603985162,175.05152005639422,24.5
68,112.52053004021899,108.36792810109847,174.9328793771123,24.5
69,112.27657335589043,108.2763545134286,174.9001977465404,24.5
70,112.01606032483089,108.17214103922885,174.84355980373527,24.5
71,111.69112341547303,108.02639069811526,174.69081060318823,24.0
72,111.32704933824564,107.83420255414215,174.49556465610965,24.5
73,110.95310054675112,107.68962652041901,174.28753093040507,24.0
74,110.57194792809928,107.51490730255063,174.094227446679,24.0
75,110.181896556881,107.24987110682727,173.86663696210064,24.0
76,109.75649329865102,106.97775311857605,173.69951132539995,24.0
77,109.37468415261283,106.7203426681863,173.62701392612504,24.0
78,109.02598612336172,106.43451612322632,173.53468101187187,24.0
79,108.60185618769955,106.06205602807721,173.35860017764693,24.0
80,108.20035311208004,105.71260939363145,173.2117896803984,24.0
81,107.81126508916407,105.37514706433413,173.0781346423391,24.0
82,107.43363823069808,105.04625301656532,172.93331990005132,24.0
83,107.02917762849034,104.66830640845008,172.74085489198347,24.0
84,106.68104341814744,104.32426902990531,172.57894584152328,24.0
85,106.3379555131667,103.96055569587195,172.40299524063676,24.0
86,106.05867721398259,103.6357152790118,172.26211682465254,24.0
87,105.83517031713403,103.33399585207633,172.18417737464088,24.0
88,105.60104987620747,102.99508266662879,172.08241972910827,24.0
89,105.31267384809728,102.65507589954062,171.97765568006866,24.0
90,105.0171053448883,102.28664010914882,171.82120665443793,24.0
91,104.70730356759742,101.8806507630558,171.66319798209585,24.0
92,104.44798155668117,101.50871033992046,171.57663033691327,24.0
93,104.16721834517122,101.08323423931476,171.3811813141206,24.0
94,103.8873998772009,100.66978564474694,171.20947228377875,24.0
95,103.65266201042303,100.29048309630443,171.0362878011599,24.0
96,103.35488048646594,99.90788056750728,170.832275542198,24.5
97,103.101545740432,99.54474997247968,170.71164856800408,24.5
98,102.83449581565517,99.1680918230103,170.5667821107829,24.0
99,102.52231262874764,98.74562590993116,170.3715349023645,24.5
100,102.2939558802169,98.41683592269911,170.1914408001058,24.5
101,102.11976421773632,98.0618948919133,170.0901038114096,24.5
102,101.9998994081403,97.7202064434843,169.97688374008715,24.5
103,101.88048079751248,97.37548794142629,169.82363347228895,24.5
104,101.78979992311386,97.0982378767038,169.71012550014817,24.5
105,101.66535045853684,96.83658081041001,169.5665424562135,24.5
106,101.60696177603468,96.65425129862106,169.45879533845385,24.5
107,101.58907093175371,96.51724046591923,169.3903660754957,24.5
108,101.60110915918023,96.4205761106578,169.35695286781706,24.5
109,101.60755775910877,96.3028111165593,169.23241479411638,24.5
110,101.71416777900323,96.25771127993436,169.16247886072017,24.5
111,101.68824945264984,96.24320870979678,169.1115535260473,24.5
112,101.6647327173505,96.24037700185748,168.94334439842464,24.5
113,101.60954090067113,96.26309215568891,168.7666685271305,24.5
114,101.47584770708167,96.27480180408729,168.5939977251612,24.5
115,101.43035717044148,96.27295898658203,168.46253931043202,24.5
116,101.46982890870336,96.28871312117518,168.38062254057198,24.5
117,101.46912854975758,96.31632574226776,168.3559437959457,24.5
118,101.40717248285486,96.28892975629257,168.28869609308208,24.5
119,101.31318910542196,96.23893465975122,168.18718724683276,24.5
120,101.28811177740643,96.24824271709554,168.15625194126847,24.5
121,101.2883962095402,96.28352617642093,168.1902217151512,24.5
122,101.32052221991282,96.29050422374702,168.24094271277013,24.5
123,101.36951928130632,96.31453747771054,168.29216666965,24.5
124,101.3879704758109,96.30648571484622,168.31367377525024,24.5
125,101.44807867984902,96.33642519260738,168.29852413777513,24.5
126,101.46747430255833,96.30416327286707,168.28290622788464,24.5
127,101.48238018610955,96.28627116724626,168.25757158654184,24.5
128,101.48793228874727,96.32568551454546,168.26722020564276,24.5
129,101.51482247744688,96.40062770576394,168.29632656844004,24.5
130,101.48773961908681,96.43666008561895,168.27304128900124,24.5
131,101.54176091239529,96.50774415360392,168.27478256864944,24.5
132,101.58705121133602,96.56692842620971,168.26910748537736,24.5
133,101.62948299886583,96.61948751130947,168.26665323338497,24.5
134,101.73213524967946,96.73849933983912,168.28861221398273,24.5
135,101.81056756823332,96.82967749746942,168.30049813462367,24.5
136,101.85693694340658,96.89456712550341,168.25033275720398,24.5
137,101.87653816450968,96.90944273689848,168.26267717487647,24.5
138,101.89533275878556,96.90125979469089,168.25110280517592,24.5
139,101.94641355359363,96.92710086397912,168.27063938261222,24.5
140,101.9903119640216,96.94284490785356,168.28221217563802,24.5
141,102.00254475311833,96.92261680085032,168.26533324124313,25.0
142,102.04065676703343,96.92267229980325,168.30116916741815,25.0
143,102.07666013607214,96.9166774668819,168.3394199287156,25.0
144,102.11270102997105,96.90505548160236,168.381085767628,25.0
145,102.17181025285643,96.91213758946522,168.45107499263239,25.0
146,102.21131888530861,96.90522702382053,168.4760725409031,25.0
147,102.21435745298155,96.83133395201338,168.61497128400947,25.0
148,102.26529823906746,96.81057608227763,168.75470913344395,25.0
149,102.29925508421685,96.75256674773216,168.81379312953254,25.0
150,102.28668520204808,96.70101515782906,168.71160158309522,25.0
151,102.29437842906307,96.69976863873283,168.61950926941637,25.0
152,102.27732416843054,96.67791813336127,168.50362997837766,25.0
153,102.25115452011416,96.67765609000965,168.39412959824142,25.0
154,102.25334767475978,96.7024404718475,168.31035897415256,25.0
155,102.22915107728707,96.69891124297706,168.1979534130313,25.0
156,102.22649911027489,96.72185753733405,168.0877687560322,25.0
157,102.18741523401359,96.73938007038194,167.93836589007887,25.0
158,102.16140955987632,96.75803150258602,167.81387763930184,25.0
159,101.97039603862858,96.67801021116955,167.60629358124993,24.5
160,101.89306550042436,96.59913800034671,167.43532558806376,24.5
161,101.77351381844345,96.47829060701585,167.27673922207526,24.5
162,101.69998495851495,96.40119278601198,167.19528883262083,24.5
163,101.72743455143323,96.37778957129818,167.084772127909,24.5
164,101.67590913433182,96.31875066810885,166.91104337714944,24.5
165,101.58838823156567,96.22602200848111,166.7005938703176,24.5
166,101.51149884697024,96.15111261209843,166.48803067324997,24.5
167,101.42390068713894,96.05988494687948,166.27761112323927,24.5
168,101.37738941123379,96.0081141991793,166.1238604188598,24.5
169,101.27459715169798,95.9004178503482,165.91963530880003,25.0
170,101.17512253127458,95.80120401193656,165.7234484022013,25.0
171,101.08581304861626,95.71374743750222,165.54474744979512,25.0
172,101.0071990971255,95.63690913717028,165.3859687294812,25.0
173,100.93933869843491,95.56698707851231,165.26047487551725,24.5
174,100.86098426761609,95.47099596339017,165.2106919994038,24.5
175,100.8247358833136,95.43907397473654,165.13815266057924,24.5
176,100.7122697778801,95.38540806392776,165.0257348013946,24.5
177,100.64497395490895,95.32022280937589,164.92192926027775,24.5
178,100.58333135442186,95.25984591685555,164.82745902728678,24.5
179,100.52800401410641,95.20488490337767,164.7428237880644,24.5
180,100.47965397164286,95.15594728594618,164.66852322824118,24.5
181,100.43894326471144,95.11364058156498,164.60505703344765,24.5
182,100.40653393099237,95.07857230723799,164.55292488931434,24.5
183,100.38308800816587,95.05134997996915,164.51262648147187,24.5
184,100.3692675339122,95.03258111676236,164.48466149555077,24.5
185,100.36573454591155,95.02287323462154,164.46952961718156,24.5
186,100.37315108184418,95.02283385055061,164.46773053199487,24.5
187,100.39217917939034,95.03307048155348,164.47976392562117,24.5
188,100.42348087623022,95.05419064463409,164.5061294836911,24.5
189,100.46771821004405,95.08680185679634,164.54732689183513,24.5
190,100.5255532185121,95.13151163504416,164.60385583568387,24.5
191,100.59764793931457,95.18892749638145,164.6762160008679,24.5
192,100.6846644101317,95.25965695781215,164.7649070730177,24.5
193,100.78726466864372,95.34430753634017,164.8704287377639,24.5
194,100.90611075253086,95.44348674896942,164.993280680737,24.5
195,101.04186469947335,95.55780211270383,165.13396258756757,25.0
196,101.19518854715142,95.68786114454731,165.2929741438862,25.0
197,101.36674433324531,95.83427136150378,165.4708150353234,25.0
198,101.55719409543524,95.99764028057716,165.66798494750975,25.0
199,101.76719987140143,96.17857541877137,165.88498356607582,24.5
200,101.99742369882414,96.37768429309034,166.12231057665213,24.5
