,R,G,B,T
68,117.8726179202879,117.19351822682506,167.1253825407109,24.0
69,117.86310111120018,117.22056923635414,167.06770998390246,24.0
70,117.8949139939577,117.22324138480377,166.95473145915923,24.0
71,117.95263479701495,117.23548268794441,166.85103450362368,24.0
72,118.05391534075332,117.19055155552296,166.7993879978977,24.0
73,118.0681965457491,117.20034712071515,166.76989598044455,24.0
74,118.06174447713599,117.20478419893493,166.73768009960833,24.0
75,118.02710367045871,117.2519844817273,166.6669028525393,24.0
76,118.05901304571393,117.27665881166418,166.64315939140386,24.0
77,118.11451105263932,117.25376612425036,166.62587714359535,24.0
78,118.16820376691965,117.26325802187624,166.6323260588589,24.0
79,118.20343141195717,117.24122714490765,166.6402800678856,24.0
80,118.28626328387062,117.26996551180682,166.72278052275632,24.0
81,118.3408086638824,117.3401754712831,166.79027797090816,24.0
82,118.38029869157194,117.38077043267191,166.87982963081564,24.0
83,118.3830238162948,117.40818502340971,166.91188532149218,24.0
84,118.40663893610159,117.42760429624097,166.97070948157386,24.0
85,118.38388026604571,117.46655762382892,167.04022286612388,24.0
86,118.38186243763775,117.51555342388257,167.1327872362376,24.0
87,118.36232964422094,117.54020725704706,167.23504279567177,24.0
88,118.35409151839532,117.55913776069059,167.33825224335942,24.0
89,118.32227800496791,117.5453207287557,167.41173380304397,24.0
90,118.35512833974327,117.51293582838102,167.5247397619287,24.0
91,118.36913488798902,117.46240781575753,167.62682598648942,24.0
92,118.3449001349862,117.46308010989189,167.6676095181842,24.0
93,118.32535157482138,117.45103652177104,167.73928452388387,24.0
94,118.4321974652658,117.4127867064785,167.79592025934437,24.0
95,118.46200197966417,117.37937286812995,167.82135833055392,24.0
96,118.45228777089163,117.35452541930013,167.77129795967588,24.0
97,118.48288283003426,117.34171209854235,167.76592402129043,24.0
98,118.48977479091633,117.29697678913098,167.7915017858872,24.0
99,118.47914705676511,117.24274075271484,167.81439604997578,24.0
100,118.47888280606878,117.21302547811011,167.82492287693984,24.0
101,118.45114657367198,117.22047305919139,167.89579976985618,24.0
102,118.38023278656532,117.17663582374561,167.94297987121115,24.0
103,118.29127616372709,117.10353487335759,167.9873459233846,24.0
104,118.2239108409234,116.98434929526503,168.01245100087658,24.0
105,118.16615219767101,116.88602217876044,168.0169158285728,24.0
106,118.13020558892508,116.79644024669685,168.0264663785012,24.0
107,118.10127959772478,116.72439598375924,167.9784115379677,24.0
108,118.05376902533195,116.68628428517908,168.04745885744705,24.0
109,118.05377312468644,116.62422699575427,168.11645761534265,24.0
110,118.0433427902201,116.58897822327444,168.113840965846,24.0
111,118.02237995276043,116.54263596690774,168.11141099464555,24.0
112,118.0041851255782,116.50098431806852,168.09041126299556,24.0
113,117.98861073191213,116.46348405397552,168.05510068486365,24.0
114,117.96931443971518,116.43415474936162,167.96233103169106,24.0
115,117.9418787215351,116.3929199733393,167.8820130100774,24.0
116,117.9327229709764,116.36299531632126,167.85312864309185,24.0
117,117.92729700232259,116.33332387327599,167.82954505678106,24.0
118,117.92126338320118,116.32171923141922,167.83600500876815,24.0
119,117.88214513542927,116.28130874098193,167.82615615196772,24.0
120,117.96456896390471,116.17903993747943,167.80626040801215,24.0
121,117.87853518080911,116.18439306375754,167.7505236925222,24.0
122,117.77984542910073,116.12869008910825,167.7368154511484,24.0
123,117.80733664623374,116.13149625491577,167.73772109315303,24.0
124,117.81085609972041,116.08016130013009,167.76405376964362,24.0
125,117.77351224176746,116.00267971648009,167.74478838027278,24.0
126,117.76132391490009,116.02631659439912,167.73001746008438,24.0
127,117.75802078119585,116.04470819059631,167.70332719374932,24.0
128,117.74956948893741,116.08967684787797,167.67743535553254,24.0
129,117.7016965966757,116.11030574561515,167.60171271028847,24.0
130,117.66991051738977,116.08391788550657,167.55001827364856,24.0
131,117.61039608908104,116.03137961251416,167.48023622371278,24.0
132,117.54811270449004,116.033790978952,167.45559311193693,24.0
133,117.47927665943371,115.99161177472499,167.43723304923574,24.0
134,117.4481111593487,115.92173449363132,167.40766598206216,24.0
135,117.4470601479276,115.87530425881081,167.38921951758195,24.0
136,117.44649065299015,115.82029596707808,167.35745298906352,24.0
137,117.48167320512842,115.76070459703911,167.28236605909848,24.0
138,117.47363058697793,115.71759263200092,167.23959970117627,24.0
139,117.44962823584045,115.62973053680827,167.24105434134597,24.0
140,117.37295107167297,115.58942568358249,167.16119292475412,24.0
141,117.3012508391765,115.55725489564557,167.10370610023708,24.0
142,117.199343409538,115.51545346270045,167.02080895398694,24.0
143,117.0819467266726,115.4845774401086,166.95751050616022,24.0
144,116.98059870125282,115.47024073615987,166.906439171401,24.0
145,116.9108119212926,115.44016377235624,166.91460571619064,24.0
146,116.87640982317991,115.39503114089545,166.93431415118008,24.0
147,116.83413444179018,115.4407001571229,166.93433117926793,24.0
148,116.79253230053968,115.5129881739845,166.9476767854379,24.0
149,116.75592790306754,115.59116948591037,166.970810388761,24.0
150,116.71765948301235,115.61159057790903,166.89242505511612,24.0
151,116.73180824732499,115.62010115313991,166.83567485306529,24.0
152,116.76203341855975,115.63933374767495,166.8012778003119,24.0
153,116.70882884279723,115.65019892905089,166.84901982856536,24.0
154,116.64644738903371,115.65241541848356,166.88591528020538,24.0
155,116.58108223588025,115.64478557379547,166.92160962098347,24.0
156,116.52242930268174,115.65617799522424,167.0211838872542,24.0
157,116.45656528962184,115.66711191962142,167.02538572559394,24.0
158,116.38656439722392,115.67627870690372,167.01380315718438,24.0
159,116.36678154318396,115.71061206199516,167.0445060608833,24.0
160,116.32164922705816,115.76872987176681,167.08341997160122,24.0
161,116.3034985467703,115.83216139094658,167.0995039465624,24.0
162,116.27346667586588,115.87041404425379,167.1018494079936,24.0
163,116.23489364223951,115.86978274366419,167.1507042533202,24.0
164,116.21675147599557,115.87170250289964,167.22798086924635,24.0
165,116.23792369586853,115.89432715559761,167.27498722103843,24.0
166,116.26788776975656,115.91828567517564,167.32658484984566,24.0
167,116.32145277337818,115.88277391333932,167.39588822131245,24.0
168,116.37873053081685,115.8734409445332,167.49085386714523,24.0
169,116.29421445488293,115.9229898421064,167.58162681935215,24.0
170,116.32331955634037,115.91433232078424,167.74901071538494,24.0
171,116.41698444546385,115.90476821145258,167.86811399105292,24.0
172,116.44336221485374,115.8483885279795,167.97851559850443,24.0
173,116.48815270788309,115.81154384526798,168.02427480053035,24.0
174,116.55422326534168,115.85954539419326,168.0883880738933,24.0
175,116.60724305481776,115.89416728077296,168.16334382451507,24.0
176,116.68563816384638,115.90194375621738,168.19399658995536,24.0
177,116.74653759060749,115.87586136109286,168.26724921647144,24.0
178,116.8075031930907,115.84779573100982,168.33704395289163,24.0
179,116.86801736742403,115.8180735699747,168.40280265836523,24.0
180,116.92756250972698,115.78702158198547,168.46394719202908,24.0
181,116.98562101611907,115.75496647104008,168.51989941302017,24.0
182,117.04167528271978,115.72223494113648,168.5700811804753,24.0
183,117.09520770564859,115.68915369627264,168.61391435353147,24.0
184,117.14570068102503,115.65604944044652,168.65082079132554,24.0
185,117.19263660496857,115.6232488776561,168.68022235299438,24.0
186,117.23549787359872,115.5910787118993,168.70154089767493,24.0
187,117.27376688303498,115.55986564717409,168.7141982845041,24.0
188,117.30692602939683,115.52993638747846,168.71761637261875,24.0
189,117.33445770880378,115.50161763681034,168.71121702115582,24.0
190,117.35584431737533,115.4752360991677,168.69442208925219,24.0
191,117.37056825123096,115.4511184785485,168.66665343604478,24.0
192,117.37811190649019,115.42959147895068,168.62733292067045,24.0
193,117.3779576792725,115.41098180437224,168.57588240226616,24.0
194,117.36958796569739,115.39561615881111,168.51172373996877,24.0
195,117.35248516188436,115.38382124626526,168.4342787929152,24.0
196,117.3261316639529,115.37592377073264,168.34296942024235,24.0
197,117.29000986802254,115.37225043621122,168.2372174810871,24.0
198,117.24360217021272,115.37312794669896,168.1164448345864,24.0
199,117.18639096664297,115.37888300619382,167.9800733398771,24.0
200,117.11785865343279,115.38984231869374,167.82752485609612,24.0
