,R,G,B,T
0,108.81663708218332,105.47766457010151,174.73289281524566,23.95145631067961
1,109.19967194855153,105.92540491980265,174.5353409169935,24.0
2,109.55475268364002,106.33588099481774,174.3577392671319,23.95145631067961
3,109.88255080637592,106.71031813981682,174.1992908422069,23.95145631067961
4,110.18373783568636,107.04994169946995,174.0591986187645,23.95145631067961
5,110.45898529049846,107.35597701844718,173.93666557335078,23.95145631067961
6,110.70896468973936,107.62964944141855,173.8308946825117,23.95145631067961
7,110.93434755233619,107.8721843130541,173.7410889227934,23.95145631067961
8,111.13580539721607,108.08480697802392,173.66645127074182,23.95145631067961
9,111.31400974330613,108.26874278099801,173.60618470290305,23.95145631067961
10,111.46963210953349,108.42521706664644,173.55949219582305,23.95145631067961
11,111.6033440148253,108.55545517963927,173.52557672604794,23.95145631067961
12,111.71581697810868,108.66068246464653,173.5036412701237,23.95145631067961
13,111.80772251831074,108.74212426633828,173.4928888045964,23.95145631067961
14,111.87973215435863,108.80100592938457,173.492522306012,23.95145631067961
15,111.93251740517947,108.83855279845544,173.5017447509166,23.95145631067961
16,111.96674978970039,108.85599021822095,173.5197591158562,23.95145631067961
17,111.98310082684851,108.85454353335113,173.54576837737685,23.95145631067961
18,111.98224203555097,108.83543808851607,173.57897551202456,23.95145631067961
19,111.96484493473488,108.79989922838577,173.6185834963454,23.95145631067961
20,111.93158104332741,108.74915229763032,173.66379530688536,23.95145631067961
21,111.88312188025564,108.68442264091973,173.71381392019052,23.95145631067961
22,111.82013896444673,108.60693560292408,173.76784231280686,23.95145631067961
23,111.74330381482778,108.5179165283134,173.82508346128043,23.95145631067961
24,111.6532879503177,108.41859076174981,173.88474034214454,23.95145631067961
25,111.6566964058985,108.337669504358,173.98152484002566,23.95145631067961
26,111.61820315201697,108.24790846203722,174.04351717044872,23.95145631067961
27,111.52023488669667,108.08983073133896,174.0917817087306,23.95145631067961
28,111.34249412924319,108.00097154700327,174.16945186268657,23.95145631067961
29,111.11774985801225,107.88232456102214,174.1507026766449,24.0
30,110.92764166343422,107.81916107655822,174.1923757682614,23.95145631067961
31,110.67854754194006,107.69135297932407,174.24897429419656,23.95145631067961
32,110.44142795021057,107.51949321887145,174.26159053060445,23.95145631067961
33,110.25562786185372,107.39138870677505,174.32650160141577,23.95145631067961
34,110.02618667639612,107.2395486169172,174.30138422586032,23.95145631067961
35,109.82654716732219,107.08878823396182,174.28945573499982,23.95145631067961
36,109.6494377104583,106.95240302582026,174.32216196169855,23.95145631067961
37,109.47931134627986,106.80873263410172,174.28916247348718,23.95145631067961
38,109.32157733068786,106.64929770173636,174.28297970092981,23.95145631067961
39,109.1386754859468,106.49419452571419,174.26463319763187,23.95145631067961
40,108.96769267201744,106.38229570787342,174.25912114253404,23.95145631067961
41,108.74573627716637,106.32062407310445,174.2219434661049,23.95145631067961
42,108.59118272997918,106.28726604904378,174.20254216736632,23.95145631067961
43,108.42674027845172,106.23427873906857,174.1681091664276,23.95145631067961
