,R,G,B,T
157,104.07145742456974,99.06354661643282,143.48689862074582,26.4
158,104.0410080501785,99.0996631907221,143.48433810087198,26.4
159,104.01749320688897,99.1029735771304,143.45226569744253,26.4
160,104.03668480787924,99.10688026194775,143.42513616950848,26.4
161,104.05391975544377,99.09249814976482,143.37980708436774,26.4
162,104.07690609734064,99.08070304559233,143.33586515771526,26.4
163,104.11944793677144,99.08537788637184,143.3077766961683,26.4
164,104.16518096599575,99.0969273446106,143.2580966192518,26.4
165,104.18857503599571,99.08449652515911,143.17784607931952,26.4
166,104.20802237363841,99.03149660178552,143.0643958134764,26.4
167,104.2272136592937,98.98653582787784,142.95181334944272,27.0
168,104.28685863627584,98.98094840772458,142.90048091733672,27.0
169,104.34365708457558,98.97666111361075,142.85065042564437,27.0
170,104.37174460011764,98.95594518342463,142.77522640260725,27.0
171,104.39059500868136,98.95972604959302,142.73059830708223,27.0
172,104.39880885371504,98.93211437450532,142.69628954811762,27.0
173,104.36398925211556,98.89514481914972,142.64323790981064,27.0
174,104.34641973415864,98.92221853279588,142.63610692502903,27.0
175,104.37278615148995,98.94527519438884,142.59768083749395,27.0
176,104.3848893379182,98.97327441614215,142.50303147262585,27.0
177,104.42678423615305,98.9650943592567,142.47088748817097,27.0
178,104.46640516413028,98.9575396259323,142.43879951357502,27.0
179,104.50296624881648,98.95084734664228,142.40643437231043,27.0
180,104.5356816171706,98.94525465185268,142.37345888783915,27.0
181,104.56376539615158,98.94099867202954,142.33953988362313,27.0
182,104.5864317127184,98.9383165376389,142.3043441831244,27.0
183,104.60289469382998,98.9374453791468,142.2675386098049,27.0
184,104.61236846644532,98.93862232701927,142.22878998712656,27.0
185,104.61406715752332,98.94208451172237,142.18776513855136,27.0
186,104.60720489402297,98.94806906372212,142.1441308875413,27.0
187,104.59099580290321,98.95681311348457,142.0975540575583,27.0
188,104.564654011123,98.96855379147576,142.04770147206438,27.0
189,104.52739364564127,98.98352822816173,141.99423995452145,27.0
190,104.478428833417,99.00197355400852,141.9368363283915,27.0
191,104.41697370140913,99.02412689948217,141.87515741713653,27.0
192,104.34224237657662,99.05022539504871,141.80887004421845,27.0
193,104.2534489858784,99.08050617117419,141.73764103309927,27.0
194,104.14980765627347,99.11520635832464,141.6611372072409,27.0
195,104.03053251472075,99.15456308696612,141.57902539010536,27.0
196,103.89483768817918,99.19881348756465,141.4909724051546,26.4
197,103.74193730360774,99.24819469058627,141.39664507585056,26.4
198,103.57104548796536,99.30294382649704,141.29571022565526,26.4
199,103.38137636821102,99.36329802576299,141.1878346780306,26.4
200,103.17214407130366,99.42949441885014,141.07268525643863,26.4
