,R,G,B,T
39,115.51895147340986,109.28918328559934,178.58682164747955,24.0
40,115.30622241015335,109.21324274389804,178.66809418801668,24.0
41,115.10443736201276,109.07415637649054,178.6953914741494,24.0
42,114.84790196613656,108.96483857529601,178.7105508870083,24.0
43,114.68225556573242,108.8767090760574,178.7548292760629,24.0
44,114.49548235368954,108.78513454238264,178.69545138779176,24.0
45,114.36876405407656,108.68700829424745,178.63146677109245,24.0
46,114.18983196114486,108.61497096867892,178.55671157350508,24.0
47,114.06956919882954,108.54367814895058,178.479749346534,24.0
48,113.8933814660532,108.48251231145717,178.44408685458683,23.833333333333332
49,113.8064647450701,108.43172540883168,178.4310827561784,23.833333333333332
50,113.63206811486563,108.31869201580544,178.41136612248,23.833333333333332
51,113.40379619143906,108.21812507508116,178.49941048127945,23.833333333333332
52,113.23481260115504,108.12402849239766,178.59551101763265,23.833333333333332
53,112.98416104029434,108.03368597241096,178.58360428488442,23.833333333333332
54,112.78779060874896,107.9610223916122,178.60764447621708,23.833333333333332
55,112.61362480373512,107.81770296770397,178.5992051666871,23.833333333333332
56,112.43611991683159,107.67435232563467,178.59988092950604,23.833333333333332
57,112.2401171658494,107.54117533537445,178.5917102853618,23.833333333333332
58,111.9992255373304,107.40505784661379,178.52501126532826,23.833333333333332
59,111.74099111669061,107.246528871588,178.4268216348662,23.833333333333332
60,111.4610345320079,107.07018252532691,178.29705246951687,23.833333333333332
61,111.20082611451957,106.90411956744084,178.13614649956386,23.833333333333332
62,110.93339778779094,106.70682583513313,178.00505828807755,23.833333333333332
63,110.68489428867659,106.52866221349852,177.85410649680153,23.833333333333332
64,110.3584891797457,106.33882016162659,177.67102459579849,23.833333333333332
65,110.10075330367742,106.20731350064855,177.574329337711,23.833333333333332
66,109.85000178163442,106.07231135164082,177.41621219014277,23.666666666666668
67,109.57788410871817,105.9237964689344,177.23949627130872,23.833333333333332
68,109.33091345284353,105.76441861219675,177.04535998795376,23.833333333333332
69,109.14144475756402,105.61467360781202,176.8498100579739,23.833333333333332
70,108.92501303120919,105.42380577131573,176.60089946142642,23.666666666666668
71,108.64459101212579,105.29238645812158,176.3415544310581,23.666666666666668
72,108.34724496574822,105.1134322917427,176.08806107153939,23.666666666666668
73,107.98828089154489,104.90585264838025,175.77302946393968,23.666666666666668
74,107.64326502861977,104.71389469892783,175.4414169134822,23.666666666666668
75,107.36949027048956,104.5897161070813,175.1728726163307,23.666666666666668
76,107.14783722786987,104.40826322648071,174.9595923475644,23.666666666666668
77,106.91802331648971,104.26486843751705,174.6774246341434,23.666666666666668
78,106.70893731802414,104.08631064718266,174.40304979358467,23.666666666666668
79,106.45348762041466,103.92570929080087,174.10983558118576,23.666666666666668
80,106.21621162254507,103.78120956813797,173.80927122620818,23.666666666666668
81,105.93656974215227,103.73704879902341,173.3758975615335,23.666666666666668
82,105.64301906735123,103.64945284653682,172.95492223680952,23.666666666666668
83,105.4221975630206,103.56447858890627,172.55936732453728,23.666666666666668
84,105.22799159063953,103.50739350112805,172.16656749380914,23.666666666666668
85,105.04601777668528,103.42269358491258,171.82728347444885,23.666666666666668
86,104.87328926841832,103.38343312107375,171.44109968651287,23.5
87,104.62747746852108,103.40418342277049,171.07286854851006,23.5
88,104.54419340627523,103.37471190208973,170.70273373335468,23.5
89,104.46158069215885,103.35143356002001,170.33350834422347,23.5
90,104.38964837313195,103.44261140231532,170.03074862725558,23.5
91,104.37488344430777,103.58370203872748,169.7692530124612,23.5
92,104.39132437844347,103.67522958749323,169.47334457816552,23.5
93,104.41913881391032,103.76999751830623,169.23975074662187,23.5
94,104.47617187142015,103.91887345954167,169.06337412820463,23.5
95,104.49954891333226,104.10491635581756,168.9078774141526,23.5
96,104.43693285035863,104.26901982226323,168.7201254023944,23.5
97,104.43359219179415,104.3959478196245,168.54032424631336,23.5
98,104.38368633504642,104.54504481066675,168.37689338933706,23.5
99,104.35283080922696,104.69660267573555,168.23828349305387,23.5
100,104.44500700200508,104.82197481040501,168.0304985666326,23.5
101,104.44257135477538,104.95920417023406,167.86576443026726,23.5
102,104.4888369847468,105.05676723013096,167.76455830557938,23.333333333333332
103,104.45795717813542,105.12326191311055,167.61650948794363,23.333333333333332
104,104.35877487321977,105.22413567475074,167.4753538925297,23.333333333333332
105,104.2828434762323,105.34046400277224,167.34820799871122,23.333333333333332
106,104.18464722373604,105.41243321598944,167.19764596144555,23.333333333333332
107,104.13735517847033,105.526508160388,167.12718720268592,23.333333333333332
108,104.1519170315804,105.57513501853865,167.05714027138384,23.333333333333332
109,104.14869525429577,105.66645886092034,167.07275534325976,23.333333333333332
110,104.18774065969198,105.77807387729726,167.06819528440565,23.333333333333332
111,104.26403816056784,105.88675880122743,167.0487044305385,23.333333333333332
112,104.33467855226428,105.96937876804787,166.9889875571855,23.5
113,104.4010575073136,105.994388614382,166.83125196491866,23.5
114,104.50858704395094,106.01242104405995,166.68543445745865,23.333333333333332
115,104.61999929994869,106.03942096932556,166.53799108294575,23.333333333333332
116,104.74014097363944,106.05566765712595,166.41490323472527,23.333333333333332
117,104.82971313031928,106.10213415546684,166.30825632064054,23.333333333333332
118,104.88028024447776,106.14165792399709,166.2067373836725,23.333333333333332
119,104.95852210071594,106.21469328471348,166.1504138298223,23.333333333333332
120,104.99324237180309,106.21205361576472,166.05009474237644,23.333333333333332
121,105.05268648041579,106.25697150411786,165.93962407656878,23.5
122,105.11371262452198,106.32671319117881,165.86228628566045,23.5
123,105.16753494147083,106.37167112707183,165.78026104057423,23.5
124,105.20055555712449,106.3696977608932,165.66952517806533,23.5
125,105.16462313845174,106.38078020805646,165.46177872250914,23.5
126,105.14991276257562,106.41356621450002,165.27427677137408,23.5
127,105.1064659118101,106.41637490298724,165.06242339330106,23.5
128,105.07311577112341,106.46482706557015,164.87310668947217,23.5
129,104.94622277594267,106.5127295993181,164.6029043611019,23.333333333333332
130,104.92547720427036,106.46519222345364,164.4512995111241,23.333333333333332
131,104.90762893020897,106.43693884172271,164.26459346542768,23.333333333333332
132,104.80204185692419,106.37527288298305,164.09392220243865,23.333333333333332
133,104.69225073795491,106.32328613083537,163.9303374620019,23.333333333333332
134,104.61679171273727,106.3332986464799,163.82213121654078,23.333333333333332
135,104.49428660352262,106.33767202703781,163.70046521365418,23.333333333333332
136,104.40658312181473,106.35856990549571,163.57152474857924,23.333333333333332
137,104.31494804382767,106.43792615548192,163.43331532769506,23.333333333333332
138,104.0588935337652,106.5350351330367,163.25775984151323,23.333333333333332
139,103.89011459587009,106.54288539686169,163.06457713107682,23.333333333333332
140,103.71727004433792,106.53029501792054,162.8676870275177,23.166666666666668
141,103.50018242126664,106.54460334172285,162.6865847993924,23.166666666666668
142,103.3150221475433,106.54120813021036,162.51989369426636,23.166666666666668
143,103.0447315253843,106.57633392205585,162.36652517585821,23.166666666666668
144,102.87111913322491,106.53216400822745,162.25650764638783,23.166666666666668
145,102.74575866594897,106.52616192260201,162.19135849768188,23.166666666666668
146,102.62957349999922,106.51580821453092,162.12462668281248,23.166666666666668
147,102.46630850921174,106.47088685749323,162.03343748845865,23.166666666666668
148,102.32325806602422,106.43330397564073,161.97237665750686,23.166666666666668
149,102.11930572070473,106.35305753506294,161.87299316888686,23.166666666666668
150,101.95390780424893,106.30579386994363,161.75229997435136,23.166666666666668
151,101.86714717407096,106.25619073475733,161.66357922206305,23.166666666666668
152,101.81245390196307,106.21883584008077,161.54404015348055,23.166666666666668
153,101.83307113230673,106.21247711061578,161.5299210306541,23.166666666666668
154,101.83310424247752,106.1844305886185,161.4855250216595,23.166666666666668
155,101.86481243402835,106.17058265385751,161.44349244818883,23.166666666666668
156,101.94754087607498,106.1405469989336,161.40493644265027,23.166666666666668
157,102.010860766679,106.1592305953036,161.3757405247244,23.166666666666668
158,102.11560021959174,106.17998751903448,161.28918706961505,23.166666666666668
159,102.19503278063823,106.17670267475789,161.2139077853245,23.166666666666668
160,102.26704393340508,106.1193940144932,161.0797655547522,23.166666666666668
161,102.34140275494786,106.102839244437,160.99589749216074,23.166666666666668
162,102.44807867984895,106.16656686314406,160.97690202951551,23.166666666666668
163,102.5202421394014,106.23485454070524,160.94991597898812,23.166666666666668
164,102.59096861754192,106.25616298528087,160.90147169977917,23.166666666666668
165,102.70155343460506,106.30996858947681,160.8995295517616,23.166666666666668
166,102.82057156983392,106.37041451725693,160.90694654535176,23.166666666666668
167,102.86667196428641,106.41826754341615,160.88074441753452,23.166666666666668
168,102.83765830996732,106.4700606798985,160.83410448496574,23.166666666666668
169,102.88335255299157,106.55674941370563,160.84238045098652,23.166666666666668
170,102.8631559794843,106.65110583239601,160.8381414031215,23.166666666666668
171,102.88307285088217,106.70889348646475,160.81715144685535,23.166666666666668
172,102.86259531392571,106.85726709910915,160.78899361161723,23.166666666666668
173,102.83259812986691,106.99734992498968,160.75372938772435,23.166666666666668
174,102.82191142807825,107.1429807541535,160.74952881072446,23.0
175,102.78955364651014,107.23353864791778,160.74138560072177,23.0
176,102.80876921295736,107.36764240762496,160.78505255528924,23.0
177,102.72148839047041,107.5156958764593,160.80297348253717,23.0
178,102.63264821107747,107.66300215672551,160.82470770471474,23.0
179,102.5439244023075,107.80828035545171,160.85014781531888,23.0
180,102.45699269168196,107.95024957965818,160.87918640783474,23.0
181,102.37352880672228,108.08762893636514,160.9117160757474,23.0
182,102.2952084749499,108.21913753259281,160.947629412542,23.0
183,102.22370742388627,108.34349447536148,160.9868190117037,23.0
184,102.16070138105283,108.45941887169137,161.02917746671758,23.0
185,102.10786607397101,108.56562982860274,161.0745973710688,23.0
186,102.06687723016225,108.66084645311581,161.1229713182425,23.0
187,102.039410577148,108.74378785225083,161.17419190172376,23.0
188,102.0271418424497,108.81317313302807,161.22815171499775,23.0
189,102.03174675358878,108.86772140246775,161.28474335154957,23.0
190,102.0549010380867,108.90615176759012,161.34385940486436,23.0
191,102.09828042346487,108.92718333541542,161.40539246842727,23.0
192,102.16356063724476,108.9295352129639,161.4692351357234,23.0
193,102.2524174069478,108.9119265072558,161.5352800002379,23.0
194,102.36652646009543,108.87307632531139,161.60341965545584,23.0
195,102.50756352420909,108.81170377415087,161.6735466948624,23.0
196,102.67720432681021,108.72652796079451,161.74555371194273,23.0
197,102.87712459542026,108.61626799226256,161.8193333001819,23.0
198,103.10900005756065,108.47964297557525,161.89477805306507,23.0
199,103.37450644075284,108.31537201775284,161.97178056407733,23.0
200,103.67531947251825,108.12217422581554,162.05023342670387,23.0
