,R,G,B,T
0,115.63563271462431,112.91630361546325,165.12688653809101,24.90909090909091
1,115.42684310191314,113.03167141500472,165.21963098629766,24.454545454545453
2,115.24750684901468,113.13333746664695,165.30579367468636,24.454545454545453
3,115.0962055915134,113.22185080087944,165.3856626340588,24.454545454545453
4,114.97152096499366,113.29776044819175,165.45952589521676,24.454545454545453
5,114.8720346050399,113.36161543907342,165.5276714889619,24.454545454545453
6,114.79632814723651,113.41396480401396,165.59038744609595,24.454545454545453
7,114.74298322716791,113.45535757350292,165.64796179742066,24.454545454545453
8,114.71058148041853,113.48634277802985,165.7006825737377,24.454545454545453
9,114.69770454257274,113.50746944808427,165.7488378058488,24.454545454545453
10,114.70293404921499,113.51928661415572,165.7927155245557,24.454545454545453
11,114.72485163592967,113.52234330673373,165.83260376066008,24.454545454545453
12,114.76203893830119,113.51718855630784,165.8687905449637,24.454545454545453
13,114.81307759191397,113.50437139336759,165.90156390826823,24.454545454545453
14,114.87654923235242,113.48444084840251,165.93121188137542,24.454545454545453
15,114.95103549520094,113.45794595190215,165.95802249508696,24.454545454545453
16,115.03511801604395,113.42543573435603,165.9822837802046,24.454545454545453
17,115.12737843046587,113.38745922625368,166.00428376753,24.454545454545453
18,115.22639837405109,113.34456545808466,166.02431048786497,24.454545454545453
19,115.33075948238404,113.29730346033848,166.04265197201113,24.454545454545453
20,115.43904339104911,113.24622226350469,166.05959625077026,24.454545454545453
21,115.54983173563073,113.19187089807282,166.07543135494402,24.454545454545453
22,115.6617061517133,113.13479839453242,166.0904453153342,24.454545454545453
23,115.77324827488124,113.07555378337301,166.10492616274243,24.454545454545453
24,115.88303974071046,113.01468609507592,166.11916192795832,24.454545454545453
25,115.99322219036483,112.98647686023932,166.17652955586055,24.90909090909091
26,116.08917388861705,112.94559431336715,166.32225277816758,24.90909090909091
27,116.15846433135047,112.87567698473357,166.4493548404267,24.90909090909091
28,116.1768877763786,112.8493386322137,166.50656007082458,24.90909090909091
29,116.14170743158506,112.8212025550878,166.47589248464118,24.90909090909091
30,116.10732141555532,112.77540772021138,166.48400920650727,24.90909090909091
31,116.07005008464311,112.72110956280817,166.48229094631114,24.90909090909091
32,116.0209032391437,112.65597996486969,166.45805966199282,24.90909090909091
33,115.9538434759161,112.56148006877258,166.4563070302861,24.90909090909091
34,115.93186620589069,112.51217807847291,166.49050384533993,24.90909090909091
35,115.90848159593952,112.4868566811985,166.4065834371451,24.90909090909091
36,115.93286581771335,112.4565728576612,166.3150344456021,24.90909090909091
37,116.06946293094792,112.45626698275015,166.22102994072688,24.90909090909091
38,116.22485180044369,112.46696945128681,166.232294020827,24.90909090909091
39,116.32983469194544,112.45671917308253,166.13666301822894,24.90909090909091
40,116.39348536892231,112.45059347615286,166.17330840924583,24.90909090909091
41,116.41550489383233,112.44248053830633,166.1565486714658,24.90909090909091
42,116.45006245208022,112.38048568520355,166.11465957540187,24.90909090909091
43,116.48657760975875,112.34926342482582,166.1213743180365,24.90909090909091
44,116.46212496029862,112.3080999145044,166.13461523299978,24.90909090909091
45,116.42527144820825,112.27749728732273,166.1799402187861,24.90909090909091
46,116.27629459978564,112.23182858643025,166.16491892263952,24.90909090909091
47,116.16713257406126,112.14531612486564,166.08175752569304,24.90909090909091
48,115.90885652920679,112.09714429506201,165.9201710628968,24.90909090909091
49,115.74209794239933,112.11307596323756,165.8386071528568,24.90909090909091
50,115.62443417082294,112.03270559602056,165.7572970874595,24.90909090909091
51,115.47010230411252,111.93153289683843,165.60820797979122,24.90909090909091
52,115.30929219598731,111.8464659307297,165.47596469634706,24.90909090909091
53,115.15241620682096,111.77548813062621,165.4185854010513,24.90909090909091
54,115.07195817648514,111.76798378925214,165.4481187273842,24.90909090909091
55,114.94476056773321,111.69866748905201,165.44168021817438,24.90909090909091
56,114.74079592435027,111.50166954093662,165.34418148660927,24.90909090909091
57,114.66475132211221,111.36285215424988,165.42463321024593,24.90909090909091
58,114.57260035613088,111.22344509118824,165.48415110723923,24.90909090909091
59,114.38445417567289,111.0746401003188,165.51649280672436,24.90909090909091
60,114.14039532281734,110.89407425696021,165.51672930794422,24.90909090909091
61,113.81894002675095,110.7807775592425,165.53680227014726,24.90909090909091
62,113.52372942872135,110.63630527072111,165.5586559288684,24.90909090909091
63,113.20187050390636,110.4764764849909,165.5989983069544,24.90909090909091
64,112.96694406682252,110.372436760354,165.64643162228208,24.454545454545453
65,112.76302041698433,110.20949656457516,165.7111941703273,24.454545454545453
66,112.5312965217525,110.06198097835644,165.75649929001113,24.454545454545453
67,112.26021157082968,110.0066680730525,165.8624193570135,24.454545454545453
68,111.9701806648503,109.92023444522785,165.94871549879565,24.454545454545453
69,111.70429527208012,109.86064118317913,166.01124515999032,24.454545454545453
70,111.46409359645324,109.81577154107485,166.05903480382264,24.454545454545453
71,111.22337287948247,109.7568505731605,166.13520112535517,24.454545454545453
72,111.01478290290872,109.69304822006796,166.26641767817011,24.454545454545453
73,110.83193624178563,109.67985050599417,166.364734703956,24.454545454545453
